Marca.temporal,Nome.da.praia..Concello,Tipo.de.actualización.que.nos.queres.facer.chegar,Está.avisado.o.112.,Xeolocalización,Por.onde.están.espallados.os.pellets,Quen.está.recollendo.os.pellets.,Como.estase.a.recoller.os.pellets.,Onde.se.depositan.os.pellets.,Hai.sacos.de.pellets.,Cantidade.de.pellets,Concello,Imaxe.dos.pellets.no.lugar.ou.da.xornada.de.limpeza,Data,Hora,Lugar.de.encontro,Quen.organiza.a.iniciativa,Contacto,Ligazón,Cartaz,Atopaches.animáis.mortos.,Información.adicional,Imaxes.adicionais,lat,lon
2024-01-09T22:40:13Z,O Vilar (Covas) - Ferrol,Hai pellets na praia,Si,"(43.5408653, -8.2983175)","Area, Rochas, Entre as algas","Non hai ninguén, Eu (persoa voluntaria)","De jeito mecánico, manual (a mao, com recipientes caseiros reutilizados)",Estou a guarda-los para emprega-los para fazer acçons artísticas e artesania desde o meu projeto Onda Nosa @ondanosa,Non,,Ferrol,"https://drive.google.com/open?id=15hxjOY9DMQZ0oUHzYdNUgz9H5hTeiukF, https://drive.google.com/open?id=1ZewBpovaU0XqEecOBuklS_e-S13YODwQ, https://drive.google.com/open?id=14NRWza-18GzrPO8GUeSfxofoNg6qfT4s, https://drive.google.com/open?id=1VlBzkuWTZv4G9hJXIXOtrWn_qDuoJG-2, https://drive.google.com/open?id=1hoaegSVs4lqYtiNfbEi_9oTjJx-0yDCV",NA,NA,,NA,,NA,NA,Non,NA,NA,43.5408653,-8.2983175
2024-01-09T23:53:26Z,"Praia de Cariño, A Coruña",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,2024-01-09T00:00:00Z,14,,Voluntarios,,NA,https://docs.google.com/document/d/1IC_I8NR5_jkI1_UONujILv11pAo5d_GS/edit,NA,NA,NA,43.47074075,-8.316678245589674
2024-01-09T23:55:28Z,"Praia do Matadeiro, A Coruña",Convocatoria de xornada de limpeza,NA,"42.220258,-8.7786202",NA,NA,NA,NA,NA,,A Coruña,NA,2024-01-09T00:00:00Z,17,,Voluntarios,,NA,https://docs.google.com/document/d/1IC_I8NR5_jkI1_UONujILv11pAo5d_GS/edit,NA,NA,NA,42.220258,-8.7786202
2024-01-09T23:57:35Z,"Queiruga, Porto do Son",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Porto do Son,NA,2024-01-09T00:00:00Z,09,,Voluntarios,,NA,https://docs.google.com/document/d/1IC_I8NR5_jkI1_UONujILv11pAo5d_GS/edit,NA,NA,NA,42.6743049,-9.0178635
2024-01-09T23:59:47Z,"Praia Cobasa, Ribeira",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Ribeira,NA,2024-01-09T00:00:00Z,17,,Voluntarios,,NA,https://docs.google.com/document/d/1IC_I8NR5_jkI1_UONujILv11pAo5d_GS/edit,NA,NA,NA,42.5805628,-9.013685
2024-01-10T00:41:13Z,"Praia de Coira, Portosín",Hai pellets na praia,Si,NA,Area,Persoas voluntarias,"Recollemos con luvas, cubos, coladores e escobillas de limpeza.","Non hai contedores específicos, Levamos os pellets ao punto limpo de Milladoiro xa que cando chamamos ao 112 non sabían darnos indicacións de onde depositalos.",Non,,Portosín,"https://drive.google.com/open?id=1qo_DhKsZHkgY5kpEoJUlCfcqDrkML4_G, https://drive.google.com/open?id=1Xx1iVZZdCGZ1AeRPeUZGoKBYgZNSqcQ9, https://drive.google.com/open?id=16f-_foJx0Y8h6lJcQhz8eQaPPqnj1-xI",NA,NA,,NA,,NA,NA,Non,NA,NA,42.755465650000005,-8.951374625856666
2024-01-10T01:16:59Z,"Praia de Doniños, Ferrol",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2024-01-10T00:00:00Z,11,,Voluntarios,,NA,NA,NA,NA,NA,43.49581515,-8.31745859239686
2024-01-10T01:21:43Z,"Praia de Boa Grande, Noia",Convocatoria de xornada de limpeza,NA,"https://www.google.es/maps/place/Praia+de+Boa/@42.7778036,-8.9350172,17z/data=!3m1!4b1!4m6!3m5!1s0xd2f26daf72221fd:0x49471eff80e64340!8m2!3d42.7777402!4d-8.9319944!16s%2Fg%2F11x9xvn25?entry=ttu",NA,NA,NA,NA,NA,,Noia,NA,2024-01-10T00:00:00Z,11,,Voluntarios,,NA,NA,NA,NA,NA,42.7778036,-8.9350172
2024-01-10T01:29:06Z,"Praia de Cabeiro, Porto do Son",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2024-01-10T00:00:00Z,15,,Voluntarios,,NA,NA,NA,NA,NA,42.7357443,-8.991352204678773
2024-01-10T01:30:37Z,"Praia Mexilloeira, O Grove",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2024-01-10T00:00:00Z,16,,Voluntarios,,NA,NA,NA,NA,NA,42.4693872,-8.8949654
2024-01-10T01:32:22Z,"Praia de Baleeiros, Corrubedo",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2024-01-10T00:00:00Z,16,,Voluntarios,,NA,NA,NA,NA,NA,42.5778487,-9.081623535741544
2024-01-10T01:37:33Z,"Praia de Boa Grande, Noia",Convocatoria de xornada de limpeza,NA,"https://www.google.es/maps/place/Praia+de+Boa/@42.7778036,-8.9350172,17z/data=!3m1!4b1!4m6!3m5!1s0xd2f26daf72221fd:0x49471eff80e64340!8m2!3d42.7777402!4d-8.9319944!16s%2Fg%2F11x9xvn25?entry=ttu",NA,NA,NA,NA,NA,,NA,NA,2024-01-10T00:00:00Z,11,,Voluntarios,,NA,NA,NA,NA,NA,42.7778036,-8.9350172
2024-01-10T01:39:29Z,"Praia de Samil, Vigo",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2024-01-10T00:00:00Z,10,,Voluntarios,,NA,NA,NA,NA,NA,42.210533600000005,-8.77617730373661
2024-01-10T01:43:25Z,"Praia de Samil, Vigo",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2024-01-10T00:00:00Z,15,,Voluntarios,,NA,NA,NA,"Empezamos na desembocadura do Lagares e imos percorrendo a praia dirección á dos Olmos na procura de pellets, ata chegar a esta última.",NA,42.210533600000005,-8.77617730373661
2024-01-10T01:16:59Z,"Praia de Doniños, Ferrol",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2024-01-10T00:00:00Z,11,,--,,NA,NA,NA,NA,NA,43.49581515,-8.31745859239686
2024-01-10T01:23:37Z,"Praia de Samil, Vigo",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2024-01-10T00:00:00Z,15,,Voluntarios,,NA,NA,NA,NA,NA,42.210533600000005,-8.77617730373661
2024-01-10T01:43:25Z,"Complexo Deportivo de Samil, Vigo",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2024-01-10T00:00:00Z,15,,Voluntarios,,NA,NA,NA,"Empezamos na desembocadura do Lagares e imos percorrendo a praia dirección á dos Olmos na procura de pellets, ata chegar a esta última.",NA,42.20366485,-8.777803985328656
2024-01-10T08:30:00Z,"Praia de Broña, Outes",Hai pellets na praia,Si,NA,"Area, Entre as algas",Persoas voluntarias,"A man, un a un",Non hai contedores específicos,Non,,Outes,https://drive.google.com/open?id=1klJNwZ0knS0CarRwECzscDUiNT__T06Q,NA,NA,,NA,,NA,NA,Non,NA,NA,42.80132515,-8.928174506184206
2024-01-10T10:21:43Z,"Praia de Silgar, Sanxenxo",Xa non hai (a praia quedaba limpa cando se encheu o formulario),Non teño certeza,"https://www.google.com/maps/place/Silgar/@42.4004526,-8.815963,15.75z/data=!4m6!3m5!1s0xd2f683634a30c39:0x969dc9b94c10baab!8m2!3d42.4008939!4d-8.8119874!16s%2Fg%2F1228rq9p?entry=ttu",Area,persoal de emergencia e ayuntamiento,escoba e recolledor,Non hai contedores específicos,Non,,sanxenxo,https://drive.google.com/open?id=111dvT8eRLHNkDZ6JerGp1M9HKs7rlCv6,NA,NA,,NA,,NA,NA,Non,imaxe da pagina do concello,NA,42.4004526,-8.815963
2024-01-10T10:23:39Z,"Praia de Espiñeiro, Mera",Hai pellets na praia,Si,"https://www.google.es/maps/place/Playa+de+Espi%C3%B1eiro/@43.3832307,-8.3431924,17.42z/data=!4m6!3m5!1s0xd2e7a4f9172f6dd:0xf0e59c9296a200ab!8m2!3d43.3826966!4d-8.342592!16s%2Fg%2F11bxdz4w6r?entry=ttu","Area, Rochas, Entre as algas",Persoas voluntarias,colador y botes con agua,Non hai contedores específicos,Non,,Mera,https://drive.google.com/open?id=1dIb-JwspjeBpboy3sbjS27vFXUWO4h0H,NA,NA,,NA,,NA,NA,Si,"hicimos una limpieza el domingo 7 por la tarde, pero la arena ya estaba bastante movida por wl pAWO SW PWEAONa",NA,43.3832307,-8.3431924
2024-01-10T11:45:48Z,Praia de Campelo. Concello de Valdoviño,Hai pellets na praia,Si,NA,"Area, Rochas, Entre as algas, Na auga","Persoas voluntarias, Protección Civil",O Concello dá kits de limpeza ás persoas voluntarias e o persoal do Concello leva tamén unha aspiradora especial,NA,Non,,Valdoviño,https://drive.google.com/open?id=1dnfJacm3AN2rcoRJ0wEmolkCrrYc_3Yj,NA,NA,,NA,,NA,NA,Non,NA,NA,NA,NA
2024-01-10T11:52:01Z,"Praia de Queiruga, Porto do Son",Hai pellets na praia,Si,NA,"Area, Entre as algas","Persoas voluntarias, Outro persoal da admistración",NA,Estaos levando Ardentia Marine (Empresa portuguesa),Non,,Porto do Son,"https://drive.google.com/open?id=16Vp4aLI0Ts5KPYZGMuMtnaFafp7gI3CD, https://drive.google.com/open?id=1w1iRvHpM9odGoEgQ18jw7LtCNCOZuPxU",NA,NA,,NA,,NA,NA,Non,NA,NA,42.6759552,-9.030806376224664
2024-01-10T12:17:38Z,"Portomaior, Bueu",Non hai pellets na praia,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,De momento non se ve ningún,NA,42.336457,-8.764747249277061
2024-01-10T12:42:08Z,"Praia San Tome, Praia da Torre de San Sadurniño, Praia da Mouta , Cambados Cambados",Non hai pellets na praia,NA,"https://www.google.es/maps/place/Praia+de+Santo+Tom%C3%A9/@42.5096919,-8.8194352,17z/data=!3m1!4b1!4m6!3m5!1s0xd2f6abf2ac363ad:0xe37125f13747c0da!8m2!3d42.509688!4d-8.8168603!16s%2Fg%2F11g8yh19r5?entry=ttu",NA,NA,NA,Non hai contedores específicos,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,42.5096919,-8.8194352
2024-01-10T12:58:08Z,"Portocubelo, Lira, Carnota",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2024-01-11T00:00:00Z,15,,Javier Boquete,,NA,NA,NA,NA,NA,42.8028859,-9.1369917
2024-01-10T13:20:40Z,"Praia das salseiras, A Laracha",Hai pellets na praia,Si,NA,Area,Non hai ninguén,NA,Non hai contedores específicos,Non,,A Laracha,https://drive.google.com/open?id=1xerhImjIsoKHV76JSIuKJ_aSoFBim1nU,NA,NA,,NA,,NA,NA,Non,NA,NA,43.2315897,-8.5594497
2024-01-10T13:49:02Z,"San Vicente de la Barquera, Cantabria",Hai pellets na praia,Non teño certeza,Playa Meron,Area,Tragsa,Mano,Non hai contedores específicos,Non,,Cantabria,"https://drive.google.com/open?id=1Yp8vn1zkMYRXycJWrUIQrOOylRElhyUe, https://drive.google.com/open?id=1xWC54ElR0-rgqAOeXprYsakHBd_KnfDK, https://drive.google.com/open?id=1tZRY6n6SElQ0BRvD-aPRpr3Bs-hW6fKZ, https://drive.google.com/open?id=1eQWXXRXyR1RItRbgRvk4ZiUvVlNGsy3G",NA,NA,,NA,,NA,NA,Non,NA,NA,43.38318,-4.40027
2024-01-10T14:10:42Z,"Preguntoiro, vilagarcía de arousa",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,42.5866934,-8.790812503838655
2024-01-10T14:12:56Z,"Muelle da aduana, vilanova de arousa",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,42.7244783,-8.6554002
2024-01-10T14:13:42Z,"Punta de borreiros, vilagarcía de arousa",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,43.0954557,-9.1937823
2024-01-10T14:21:24Z,"Praia do Matadeiro, A Coruña",Hai pellets na praia,Non teño certeza,"42.220258,-8.7786202",Area,Non hai ninguén,NA,NA,Non,,A Coruña,https://drive.google.com/open?id=1pyvHg9kPhk8s1B2xkwp3mlTYrEDH21Ok,NA,NA,,NA,,NA,NA,Non,"Pasoume a información unha rapaza que pasaba por alí apurada, por iso non teño moita información que compartir, mais xa está avisado un grupo de voluntariado para dar traslado ao Concello",NA,42.220258,-8.7786202
2024-01-10T14:46:21Z,"Praia do Matadeiro, A Coruña",Hai pellets na praia,Si,"42.220258,-8.7786202",Area,Non hai ninguén,NA,O Concello puxo contedores específicos,Non,,A Coruña,"https://drive.google.com/open?id=11UZ7-1JrgDf4Puq0PwVhpJPGpHiP8G4P, https://drive.google.com/open?id=1x-aOtAF6aaNwuW1bLg7EuPgS42VcVV5K",NA,NA,,NA,,NA,NA,Non,Atopados o 10/1/2024 sobre as 14:00h,NA,42.220258,-8.7786202
2024-01-10T15:31:48Z,"Doniños, Ferrol",Hai pellets na praia,Non teño certeza,https://maps.app.goo.gl/FRUumcTSGwSZZ4NZ7?g_st=ic,"Area, Rochas, Entre as algas","Persoas voluntarias, Outro persoal da admistración, Persoal de Urbaser","Con escobas e recolledores. O persoal de Urbaser ao inicio empregou sopladoras que ainda esparciron mais os pellets, logo continuaron coma nós con escoba e recolledor","Alguns levaronos os traballadores de urbaser, e indicaronnos que cando acabásemos de recolectar os deixasemos ao lado dos contenedores da praia (non habilitaron ningun contenedor especial, e non nos parece a mellor opcion deixar as bolsas de plástico cos pellets á intemperie…, pero asi nolo indicaron)",Non,,Ferrol,"https://drive.google.com/open?id=1CE8llJFctMQ--kV0EtNsNbSZ1n7K94_h, https://drive.google.com/open?id=1CVFFZy8E9RYDLbSG-gFnu_cv7lVf46ld",NA,NA,,NA,,NA,NA,Non,Gustaríame que os concellos habilitasen cubos ou algo para ir depositando neles os pellets recollidos.,NA,43.4896673,-8.2976864
2024-01-10T15:45:04Z,"Praia Carballiños de Quilmas, Carnota",Hai pellets na praia,Non,"42.8695345, -9.1475934",Area,Non hai ninguén,NA,Non hai contedores específicos,Non,,Carnota,"https://drive.google.com/open?id=1O7nCrHWgZU2yDYxzmGR51oIIeljX4xA0, https://drive.google.com/open?id=11q-VHgzhBpZQ5crnLXbcTOOeeUIM-Ln4, https://drive.google.com/open?id=1iM0k99FXi97kTA7rEXvtirn3zyMmF-a4",NA,NA,,NA,,NA,NA,Non,"É unha praia pouco frecuentada, polo que non se lle presta moita atención. É necesario  darlle importancia a este tipo de praias descollecidas xa que nin sequera o concello as ten en conta.",NA,42.8695345,-9.1475934
2024-01-10T15:58:08Z,Praia de Lourido,Non hai pellets na praia,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,43.3802534,-8.265090974999998
2024-01-10T15:58:42Z,"Praia do Polvorín, Pontevedra",Non hai pellets na praia,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,42.42077595,-8.674245594113057
2024-01-10T15:59:32Z,"Praia Cabeceira, Poio",Non hai pellets na praia,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,42.422202,-8.682142788955769
2024-01-10T16:00:13Z,"Virgen del Mar, Santander",Hai pellets na praia,Si,NA,Area,"Persoas voluntarias, Protección Civil",NA,Non hai contedores específicos,Non,,Santander,https://drive.google.com/open?id=1urAD-EEbe7K6Za8giAf5enJo7qDu2j7f,NA,NA,,NA,,NA,NA,Non,NA,NA,43.4790624,-3.877447955046446
2024-01-10T16:11:04Z,Praia grande de Miño,Hai pellets na praia,Non,"https://www.google.es/maps/place/Praia+Grande+de+Mi%C3%B1o/@43.3401779,-8.2978541,11.75z/data=!4m6!3m5!1s0xd2e721eb813f4e5:0x87232b41f5d3fb23!8m2!3d43.3573609!4d-8.2120706!16s%2Fg%2F11b825wg0_?entry=ttu","Area, Entre as algas",Persoas voluntarias,a man,Non hai contedores específicos,Non,,Miño,https://drive.google.com/open?id=1FjtmG_5C1NxxAo-H-TQ5bxbzYVun2_0h,NA,NA,,NA,,NA,NA,Non,NA,NA,43.3401779,-8.2978541
2024-01-10T16:31:10Z,Area da Secada (A Illa de Arousa),Non hai pellets na praia,NA,"https://www.google.es/maps/place/Playa+Area+da+Secada/@42.5683177,-8.9066367,14z/data=!4m10!1m2!2m1!1sArea+da+Secada+(A+Illa+de+Arousa)!3m6!1s0xd2f3ef0b29acbc7:0x6ff1ff98527b852c!8m2!3d42.5682885!4d-8.886037!15sCiFBcmVhIGRhIFNlY2FkYSAoQSBJbGxhIGRlIEFyb3VzYSmSAQViZWFjaOABAA!16s%2Fg%2F11cp7kkzl4?entry=ttu",NA,NA,NA,Non hai contedores específicos,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,42.5683177,-8.9066367
2024-01-10T16:33:54Z,"Playa de la Zurriola, Donostia-San Sebastián, Gipuzkoa",Non hai pellets na praia,NA,"https://www.google.es/maps/place/Playa+de+Zurriola/@43.325974,-1.9803063,17z/data=!3m1!4b1!4m6!3m5!1s0xd51a545ed2e1be9:0xa635d76ac3894843!8m2!3d43.3259972!4d-1.9780608!16s%2Fg%2F1215vgbk?entry=ttu",NA,NA,NA,Non hai contedores específicos,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,Gracias por hacer esto,NA,43.325974,-1.9803063
2024-01-10T16:53:06Z,"Praia do Padrón, Combarro",Non hai pellets na praia,NA,"https://www.google.es/maps/place/Praia+do+Padr%C3%B3n/@42.4342856,-8.7070031,17z/data=!3m1!4b1!4m6!3m5!1s0xd2f6ef56fd9bd39:0x3f60d43ba04e3bcc!8m2!3d42.4343283!4d-8.7044977!16s%2Fg%2F11xj2rz9v?entry=ttu",NA,NA,NA,Non hai contedores específicos,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,42.4342856,-8.7070031
2024-01-10T17:19:17Z,"Mar de Fora, Fisterra",Hai pellets na praia,Si,https://maps.app.goo.gl/SxaFH8Zt3uNhAVM18,Area,Non hai ninguén,NA,NA,Non,,Fisterra,https://drive.google.com/open?id=1Q0wlKnWPYnqKiTEyHS1Lm6DBxJHJ0rcm,NA,NA,,NA,,NA,NA,Si,Animáis mortos: arroaz e alcatraz,NA,18,NA
2024-01-10T17:19:42Z,"Tuia, Bueu",Non hai pellets na praia,NA,"https://www.google.es/maps/place/Chiringuito+Tuia/@42.3378655,-8.8145706,17z/data=!3m1!4b1!4m6!3m5!1s0xd2f67a2e5d4faa1:0x5add5a6c21d4f330!8m2!3d42.3378616!4d-8.8119957!16s%2Fg%2F11bzt3qb0m?entry=ttu",NA,NA,NA,No habia pellets,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,42.3378655,-8.8145706
2024-01-10T17:53:48Z,"Poio, Pontevedra",Hai pellets na praia,Si,NA,Area,Non hai ninguén,A man,Non hai contedores específicos,Non,,Poio,https://drive.google.com/open?id=1JCL3zZbZhQJP1pAyIzUHeAQ5pqLpw6Wg,NA,NA,,NA,,NA,NA,Non,NA,NA,42.4332306,-8.6590994
2024-01-10T18:00:06Z,"Céltigos, Ortigueira",Hai pellets na praia,Non teño certeza,"43.724714,-7.795351","Area, Entre as algas, Na auga","Non hai ninguén, Persoas que pasea e van recollendo",Un a un e a bolsas de lixo,Non hai contedores específicos,Non,,ORTIGUEIRA,https://drive.google.com/open?id=1uCM_PP6tGYS2jds_qMrN6MRKUm0ajv-H,NA,NA,,NA,,NA,NA,Non,NA,NA,43.724714,-7.795351
2024-01-10T18:02:39Z,"San Antón, Espasante",Hai pellets na praia,Non teño certeza,"43.724714,-7.795351","Area, Rochas, Entre as algas, Na auga",Non hai ninguén,NA,Non hai contedores específicos,Non,,ORTIGUEIRA,https://drive.google.com/open?id=1aBMf8Jp1UrlOgDYP0tJM-ghe10VFy5u2,NA,NA,,NA,,NA,NA,Non,NA,NA,43.724714,-7.795351
2024-01-10T18:14:22Z,"Playa de Ris, Noja (Cantabria)",Hai pellets na praia,Non teño certeza,"43,4935225, -3,5248914",Entre as algas,Non hai ninguén,NA,Non hai contedores específicos,Non,,Cantabria,https://drive.google.com/open?id=1z62ZFNZGkpGb1sGZ5rqrXQuuA3LDVPtT,NA,NA,,NA,,NA,NA,Non,NA,NA,43.4935225,-3.5248914
2024-01-10T18:45:01Z,"Ancoradouro, bueu",Hai pellets na praia,Si,"(42.3340404, -8.8268605)","Area, Entre as algas",Persoas voluntarias,"Con caldero de agua y colador, por la cantidad de restos organicos, otros plasticos y tipo de arena la recogida es casi imposible",Non hai contedores específicos,Non,,Bueu,"https://drive.google.com/open?id=1o2sbh8vPe7c21DBJ4trv4hAV6AntB45U, https://drive.google.com/open?id=1_jHuI7tVlCcKSJnX9DKlsYnjKb-IoI_r, https://drive.google.com/open?id=1mOYTsLbJ3NGFvYVBbOafLdxr8jRUZjtM, https://drive.google.com/open?id=1NMfGPUbLqKNUz8kg0TwJAzvFJ0L80khE, https://drive.google.com/open?id=1QYFezOMEG5suK9YnJZDXfLT73snjRjS3",NA,NA,,NA,,NA,NA,Non,"La playa parecia un vertedero y al estar los pellets tam dificiles de recoger, nos limitamos a recoger basura de todo tipo",NA,42.3340404,-8.8268605
2024-01-10T18:54:32Z,"Praia de Magor, Sanxenxo",Hai pellets na praia,Si,"https://www.google.es/maps/place/Praia+de+Magor/@42.4154078,-8.877373,13.83z/data=!4m6!3m5!1s0xd2f42507e7ec0f9:0xf42e40659513b6e3!8m2!3d42.4125354!4d-8.8664309!16s%2Fg%2F11xlyzzj_?entry=ttu",Area,Non hai ninguén,"Non, esta tarde non había ningúen,  o concello di que se encarga.",Non hai contedores específicos,Non,,Sanxenxo,"https://drive.google.com/open?id=1TmNL9fXAnny9gr_gKQX3wg6BccZFkB5e, https://drive.google.com/open?id=1ux2U34Z2QBCl7eKXr58pZV7E3yX_hS9E",NA,NA,,NA,,NA,NA,Non,NA,NA,42.4154078,-8.877373
2024-01-10T18:55:28Z,"Playas do terrón, Vilanova de Arousa",Non hai pellets na praia,NA,"https://www.google.es/maps/place/Playa+del+terron/@42.5516558,-8.8542517,14z/data=!4m14!1m7!3m6!1s0xd2f1562d82f4431:0x216b17ac009234d8!2sPlaya+del+terron!8m2!3d42.5516266!4d-8.833652!16s%2Fg%2F11bztfm_8_!3m5!1s0xd2f1562d82f4431:0x216b17ac009234d8!8m2!3d42.5516266!4d-8.833652!16s%2Fg%2F11bztfm_8_?entry=ttu",NA,NA,NA,Non hai contedores específicos,NA,,NA,NA,NA,NA,,NA,,NA,NA,Si,Os animáis mortos son aves. 3 gaivotas e 1 cormorán.,NA,42.5516558,-8.8542517
2024-01-10T19:07:37Z,"Praia da Coviña, Marín",Hai pellets na praia,Si,NA,Entre as algas,Non hai ninguén,NA,Non hai contedores específicos,Non,,Marín,https://drive.google.com/open?id=1vNwaXw1z9XHQ11TJYedNB0I071Agrz2-,NA,NA,,NA,,NA,NA,Non,NA,NA,42.6390417,-9.0285517
2024-01-10T19:11:46Z,"Praia do Muíño, Camposancos, A Guarda",Hai pellets na praia,Non teño certeza,"41.872839,-8.869142",Area,Non hai ninguén,NA,ANABAM,Non,,A Guarda,https://drive.google.com/open?id=1I38mWMRNv2YEMLlKs21KsEnJGv7gWewU,NA,NA,,NA,,NA,NA,Non,NA,NA,41.872839,-8.869142
2024-01-10T19:35:21Z,"Praia de Cabeiro, Porto do Son",Hai pellets na praia,Si,"42°44'07.1""N  8°59'30,4""W","Area, Entre as algas",Non hai ninguén,NA,Non hai contedores específicos,Non,,Porto do Son,https://drive.google.com/open?id=1KRPgfbrMS3bGJ-hUyKJvrIkAp5AGYk07,NA,NA,,NA,,NA,NA,Non,Bandadas de paxáros a comer entre as algas e na linea das pellets,NA,NA,NA
2024-01-10T20:01:45Z,"Praia de a Lanzada, O Grove",Hai pellets na praia,Si,NA,"Area, Entre as algas","Non hai ninguén, Outro persoal da admistración","Capacho a frotar na auga, colador e para a bolsa",Non hai contedores específicos,Non,,O grove,https://drive.google.com/open?id=1bBi6mAxEsMFP7Eji_cvdDRjDedGtaYeo,NA,NA,,NA,,NA,NA,Non,"A día 10/01/24 foi cando se veu, pero non sei se o 11/01/24 organizaran limpeza persoal de administración/medioambiente",NA,42.4469259,-8.8759724945281
2024-01-10T20:14:50Z,"A Barda ,Ponteceso",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,NA,NA
2024-01-10T20:50:03Z,"Praia da Coviña, Marín",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2024-01-11T00:00:00Z,09,,Persoa,,NA,NA,NA,NA,NA,42.6390417,-9.0285517
2024-01-10T20:51:35Z,"Praia Área Grande, Concello de A Guarda. pontevedra",Hai pellets na praia,Si,https://maps.app.goo.gl/ymxVmhkq75fGuNC86,Area,"Persoas voluntarias, Protección Civil",Con escorredoiros e bolsas,"Non hai contedores específicos,",Non,,A Guarda,https://drive.google.com/open?id=1T6odsuD61fRzlwn8kYXNvhdyJCV--NDA,NA,NA,,NA,,NA,NA,Non,"Hemos visto en esa playa concretamente, pero en la playa de Él Molino también han encontrado pellets",NA,75,NA
2024-01-10T21:23:40Z,"Praia do Muíño, Camposancos, A Guarda",Hai pellets na praia,Si,NA,"Area, Entre as algas",Non hai ninguén,NA,"Non hai contedores específicos, O Concello da Guarda non facilitou puntos de recollida pero a Asociación Anabam si",Non,,A Guarda,"https://drive.google.com/open?id=1WNg_Pi-mf5e3XFPesC6At4AB-fUjV5Gg, https://drive.google.com/open?id=1eVwwHx0ZXytr1-LX0elp9ZzW8W4DJJMo",NA,NA,,NA,,NA,NA,Non,NA,NA,41.8723927,-8.870812955671962
2024-01-10T21:27:42Z,"Bouzas, Vigo",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,42.224037,-8.7542732
2024-01-10T21:28:42Z,"Praia dos olmos, Vigo",Non hai pellets na praia,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,NA,NA,NA,NA,,NA,,NA,NA,Non,NA,NA,42.1964491,-8.7117809
2024-01-10T21:40:03Z,"Praia Samil, Vigo",Hai pellets na praia,Non teño certeza,NA,Area,Persoas voluntarias,Manualmente con guantes y un colador.,Non hai contedores específicos,Non,,En las noticias TV alcalde de Vigo dice que no hay pellets en las playas de Vigo.,https://drive.google.com/open?id=1f2sxtX9niLZ7vDnVI4_oQEYj_ZDKbbFJ,NA,NA,,NA,,NA,NA,Non,NA,NA,42.210533600000005,-8.77617730373661
2024-01-10T21:57:19Z,Mexilloeira,Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2024-01-11T00:00:00Z,09,,Voluntarias,,NA,NA,NA,Levamos peneira grande e bastante material,NA,43.3245434,-8.8058643
